Date,Nav,Mid Bid/Ask,P/D to NAV,P/D Indicator
10/14/2014,43.0648,43.13,0.15%,Premium
10/13/2014,43.1739,43.17,-0.01%,Discount
10/10/2014,43.4145,43.46,0.11%,Premium
10/09/2014,43.2212,43.21,-0.03%,Discount
10/08/2014,43.2758,43.27,-0.01%,Discount
10/07/2014,43.2021,43.26,0.13%,Premium
10/06/2014,43.3577,43.37,0.03%,Premium
10/03/2014,43.6947,43.74,0.10%,Premium
10/02/2014,43.4949,43.53,0.08%,Premium
10/01/2014,43.622,43.58,-0.10%,Discount
09/30/2014,43.5589,43.61,0.12%,Premium
09/29/2014,43.3377,43.38,0.10%,Premium
09/26/2014,43.4675,43.5,0.08%,Premium
09/25/2014,43.4213,43.42,0.00%,Discount
09/24/2014,43.3274,43.37,0.10%,Premium
09/23/2014,43.3322,43.34,0.02%,Premium
09/22/2014,43.2958,43.31,0.03%,Premium
09/19/2014,43.1852,43.18,-0.01%,Discount
09/18/2014,42.9125,42.92,0.02%,Premium
09/17/2014,42.6849,42.79,0.25%,Premium
09/16/2014,42.6272,42.64,0.03%,Premium
09/15/2014,42.702,42.69,-0.03%,Discount
09/12/2014,42.737,42.77,0.08%,Premium
09/11/2014,42.763,42.73,-0.08%,Discount
09/10/2014,42.5545,42.55,-0.01%,Discount
09/09/2014,42.5894,42.55,-0.09%,Discount
09/08/2014,42.5304,42.54,0.02%,Premium
09/05/2014,42.4238,42.4,-0.06%,Discount
09/04/2014,42.6331,42.63,-0.01%,Discount
09/03/2014,42.4212,42.41,-0.03%,Discount
09/02/2014,42.3123,42.29,-0.05%,Discount
08/29/2014,42.1556,42.16,0.01%,Premium
08/28/2014,42.0572,42.09,0.08%,Premium
08/27/2014,42.0922,42.12,0.07%,Premium
08/26/2014,42.1157,42.13,0.03%,Premium
08/25/2014,42.0485,42.06,0.03%,Premium
08/22/2014,41.9628,41.98,0.04%,Premium
08/21/2014,41.8999,41.93,0.07%,Premium
08/20/2014,41.9585,41.97,0.03%,Premium
08/19/2014,41.8029,41.82,0.04%,Premium
08/18/2014,41.9002,41.91,0.02%,Premium
08/15/2014,41.8588,41.88,0.05%,Premium
08/14/2014,41.7874,41.8,0.03%,Premium
08/13/2014,41.8577,41.88,0.05%,Premium
08/12/2014,41.7619,41.75,-0.03%,Discount
08/11/2014,41.7848,41.83,0.11%,Premium
08/08/2014,41.7016,41.73,0.07%,Premium
08/07/2014,41.821,41.82,0.00%,Discount
08/06/2014,41.7852,41.83,0.11%,Premium
08/05/2014,41.9115,41.98,0.16%,Premium
08/04/2014,41.9268,41.96,0.08%,Premium
08/01/2014,42.041,42.06,0.05%,Premium
07/31/2014,41.9801,42.02,0.10%,Premium
07/30/2014,42.1659,42.22,0.13%,Premium
07/29/2014,42.2646,42.32,0.13%,Premium
07/28/2014,42.232,42.29,0.14%,Premium
07/25/2014,42.342,42.39,0.11%,Premium
07/24/2014,42.2689,42.32,0.12%,Premium
07/23/2014,42.4241,42.44,0.04%,Premium
07/22/2014,42.4942,42.53,0.08%,Premium
07/21/2014,42.3737,42.39,0.04%,Premium
07/18/2014,42.1992,42.24,0.10%,Premium
07/17/2014,42.1976,42.23,0.08%,Premium
07/16/2014,42.0134,42.07,0.14%,Premium
07/15/2014,42.0511,42.08,0.07%,Premium
07/14/2014,42.0338,42.09,0.13%,Premium
07/11/2014,42.1932,42.21,0.04%,Premium
07/10/2014,42.1892,42.21,0.05%,Premium
07/09/2014,41.9822,42.03,0.11%,Premium
07/08/2014,41.9542,42.0,0.11%,Premium
07/07/2014,41.9111,41.93,0.05%,Premium
07/03/2014,41.7574,41.77,0.03%,Premium
07/02/2014,41.7738,41.81,0.09%,Premium
07/01/2014,41.749,41.79,0.10%,Premium
06/30/2014,41.7054,41.77,0.16%,Premium
06/27/2014,41.4747,41.5,0.06%,Premium
06/26/2014,41.4956,41.47,-0.06%,Discount
06/25/2014,41.4447,41.46,0.04%,Premium
06/24/2014,41.4061,41.42,0.03%,Premium
06/23/2014,41.3622,41.39,0.07%,Premium
06/20/2014,41.2971,41.33,0.08%,Premium
06/19/2014,41.2573,41.26,0.01%,Premium
06/18/2014,41.3037,41.33,0.06%,Premium
06/17/2014,41.3097,41.33,0.05%,Premium
06/16/2014,41.3328,41.32,-0.03%,Discount
06/13/2014,41.2839,41.29,0.02%,Premium
06/12/2014,41.2746,41.27,-0.01%,Discount
06/11/2014,41.2062,41.25,0.11%,Premium
06/10/2014,41.0854,41.13,0.11%,Premium
06/09/2014,41.017,41.03,0.03%,Premium
06/06/2014,40.8758,40.87,-0.01%,Discount
06/05/2014,40.9782,41.01,0.08%,Premium
06/04/2014,40.9319,40.97,0.09%,Premium
06/03/2014,40.9706,40.96,-0.03%,Discount
06/02/2014,40.9985,41.03,0.08%,Premium
05/30/2014,41.056,41.07,0.03%,Premium
05/29/2014,41.1076,41.11,0.01%,Premium
05/28/2014,41.0417,41.06,0.05%,Premium
05/27/2014,41.021,41.04,0.05%,Premium
05/23/2014,41.0604,41.09,0.07%,Premium
05/22/2014,41.0653,41.09,0.06%,Premium
05/21/2014,41.1753,41.18,0.01%,Premium
05/20/2014,41.091,41.14,0.12%,Premium
05/19/2014,41.063,41.08,0.04%,Premium
05/16/2014,41.0235,41.03,0.02%,Premium
05/15/2014,41.0693,41.04,-0.07%,Discount
05/14/2014,41.0288,41.03,0.00%,Premium
05/13/2014,41.0099,41.02,0.03%,Premium
05/12/2014,40.9671,40.97,0.01%,Premium
05/09/2014,41.1187,41.1,-0.05%,Discount
05/08/2014,41.3041,41.28,-0.06%,Discount
05/07/2014,41.382,41.25,-0.32%,Discount
05/06/2014,41.3571,41.23,-0.31%,Discount
05/05/2014,41.2166,41.08,-0.33%,Discount
05/02/2014,41.2009,41.12,-0.20%,Discount
05/01/2014,41.273,41.17,-0.25%,Discount
04/30/2014,41.41,41.41,0.00%,Discount
04/29/2014,41.4809,41.47,-0.03%,Discount
04/28/2014,41.3271,41.36,0.08%,Premium
04/25/2014,41.2864,41.28,-0.02%,Discount
04/24/2014,41.3496,41.35,0.00%,Premium
04/23/2014,41.3582,41.36,0.00%,Premium
04/22/2014,41.3551,41.36,0.01%,Premium
04/21/2014,41.3133,41.31,-0.01%,Discount
04/17/2014,41.4039,41.42,0.04%,Premium
04/16/2014,41.2886,41.32,0.08%,Premium
04/15/2014,41.2865,41.28,-0.02%,Discount
04/14/2014,41.1954,41.2,0.01%,Premium
04/11/2014,41.112,41.13,0.04%,Premium
04/10/2014,41.159,41.17,0.03%,Premium
04/09/2014,41.1925,41.16,-0.08%,Discount
04/08/2014,41.0749,41.06,-0.04%,Discount
04/07/2014,40.9045,40.91,0.01%,Premium
04/04/2014,40.9082,40.9,-0.02%,Discount
04/03/2014,40.9154,40.9,-0.04%,Discount
04/02/2014,40.7592,40.77,0.03%,Premium
04/01/2014,40.9073,40.88,-0.07%,Discount
03/31/2014,41.0188,41.02,0.00%,Premium
03/28/2014,41.0715,41.06,-0.03%,Discount
03/27/2014,41.1559,41.16,0.01%,Premium
03/26/2014,40.9751,41.0,0.06%,Premium
03/25/2014,40.9039,40.87,-0.08%,Discount
03/24/2014,40.9268,40.88,-0.11%,Discount
03/21/2014,40.8407,40.83,-0.03%,Discount
03/20/2014,40.8985,40.85,-0.12%,Discount
03/19/2014,41.1123,41.02,-0.23%,Discount
03/18/2014,41.2283,41.21,-0.04%,Discount
03/17/2014,41.0929,41.05,-0.11%,Discount
03/14/2014,41.2188,41.15,-0.17%,Discount
03/13/2014,41.112,41.15,0.09%,Premium
03/12/2014,41.0558,41.03,-0.06%,Discount
03/11/2014,41.062,41.05,-0.03%,Discount
03/10/2014,40.9864,40.97,-0.04%,Discount
03/07/2014,41.0766,41.06,-0.04%,Discount
03/06/2014,40.9758,40.99,0.04%,Premium
03/05/2014,40.8421,40.83,-0.03%,Discount
03/04/2014,40.9091,40.92,0.03%,Premium
03/03/2014,40.9666,40.96,-0.02%,Discount
02/28/2014,40.7141,40.76,0.11%,Premium
02/27/2014,40.8065,40.78,-0.07%,Discount
02/26/2014,40.7116,40.75,0.09%,Premium
02/25/2014,40.6031,40.61,0.02%,Premium
02/24/2014,40.5993,40.63,0.08%,Premium
02/21/2014,40.7794,40.74,-0.10%,Discount
02/20/2014,40.7327,40.71,-0.06%,Discount
02/19/2014,40.7782,40.8,0.05%,Premium
02/18/2014,40.6796,40.66,-0.05%,Discount
02/14/2014,40.6679,40.65,-0.04%,Discount
02/13/2014,40.8094,40.81,0.00%,Premium
02/12/2014,40.8465,40.82,-0.07%,Discount
02/11/2014,40.8332,40.82,-0.03%,Discount
02/10/2014,40.7774,40.77,-0.02%,Discount
02/07/2014,40.8606,40.84,-0.05%,Discount
02/06/2014,40.8481,40.84,-0.02%,Discount
02/05/2014,40.925,40.92,-0.01%,Discount
02/04/2014,40.9893,40.97,-0.05%,Discount
02/03/2014,41.0682,41.11,0.10%,Premium
01/31/2014,41.1156,41.09,-0.06%,Discount
01/30/2014,41.317,41.27,-0.11%,Discount
01/29/2014,41.5032,41.46,-0.10%,Discount
01/28/2014,41.2521,41.23,-0.05%,Discount
01/27/2014,41.0419,41.11,0.17%,Premium
01/24/2014,41.2414,41.21,-0.08%,Discount
01/23/2014,41.1987,41.19,-0.02%,Discount
01/22/2014,41.2254,41.24,0.04%,Premium
01/21/2014,41.0429,41.07,0.07%,Premium
01/17/2014,40.8998,40.86,-0.10%,Discount
01/16/2014,40.9259,40.92,-0.01%,Discount
01/15/2014,40.9691,40.98,0.03%,Premium
01/14/2014,40.8599,40.87,0.03%,Premium
01/13/2014,40.767,40.73,-0.09%,Discount
01/10/2014,40.8452,40.86,0.04%,Premium
01/09/2014,40.912,40.97,0.14%,Premium
01/08/2014,41.0643,41.06,-0.01%,Discount
01/07/2014,41.0466,41.05,0.01%,Premium
01/06/2014,41.0007,40.99,-0.03%,Discount
01/03/2014,41.0229,41.05,0.07%,Premium
01/02/2014,41.21,41.22,0.02%,Premium
12/31/2013,41.4672,41.49,0.06%,Premium
12/30/2013,41.4986,41.53,0.08%,Premium
12/27/2013,41.3821,41.4,0.04%,Premium
12/26/2013,41.412,41.44,0.07%,Premium
12/24/2013,41.3647,41.39,0.06%,Premium
12/23/2013,41.4374,41.46,0.06%,Premium
12/20/2013,41.3593,41.4,0.10%,Premium
12/19/2013,41.4817,41.48,0.00%,Discount
12/18/2013,41.2984,41.36,0.15%,Premium
12/17/2013,41.2151,41.24,0.06%,Premium
12/16/2013,41.2147,41.24,0.06%,Premium
12/13/2013,41.2789,41.32,0.10%,Premium
12/12/2013,41.3622,41.39,0.07%,Premium
12/11/2013,41.1622,41.19,0.07%,Premium
12/10/2013,41.1804,41.18,0.00%,Discount
12/09/2013,41.2698,41.26,-0.02%,Discount
12/06/2013,41.2332,41.29,0.14%,Premium
12/05/2013,41.1883,41.17,-0.04%,Discount
12/04/2013,41.048,41.05,0.01%,Premium
12/03/2013,41.1614,41.17,0.02%,Premium
12/02/2013,41.1964,41.19,-0.02%,Discount
11/29/2013,41.024,41.06,0.09%,Premium
11/27/2013,41.034,41.05,0.04%,Premium
11/26/2013,41.0508,41.02,-0.08%,Discount
11/25/2013,40.9783,40.96,-0.05%,Discount
11/22/2013,41.0419,41.03,-0.03%,Discount
11/21/2013,41.029,41.02,-0.02%,Discount
11/20/2013,41.0124,40.99,-0.06%,Discount
11/19/2013,41.2279,41.22,-0.02%,Discount
11/18/2013,41.1972,41.19,-0.02%,Discount
11/15/2013,41.2024,41.17,-0.08%,Discount
11/14/2013,41.0948,41.09,-0.01%,Discount
11/13/2013,41.0087,41.0,-0.02%,Discount
11/12/2013,40.9667,40.94,-0.07%,Discount
11/11/2013,41.0783,41.09,0.03%,Premium
11/08/2013,41.104,41.11,0.02%,Premium
11/07/2013,41.3866,41.32,-0.16%,Discount
11/06/2013,41.4457,41.45,0.01%,Premium
11/05/2013,41.3998,41.38,-0.05%,Discount
11/04/2013,41.4339,41.41,-0.06%,Discount
11/01/2013,41.3819,41.38,-0.01%,Discount
10/31/2013,41.4232,41.4,-0.06%,Discount
10/30/2013,41.43,41.5,0.17%,Premium
10/29/2013,41.4827,41.47,-0.03%,Discount
10/28/2013,41.536,41.53,-0.01%,Discount
10/25/2013,41.271,41.29,0.05%,Premium
10/24/2013,41.2313,41.0,-0.56%,Discount
10/23/2013,41.2149,41.24,0.06%,Premium
10/22/2013,41.4832,41.59,0.26%,Premium
10/21/2013,41.4317,41.36,-0.17%,Discount
10/18/2013,41.4564,41.47,0.03%,Premium
10/17/2013,41.4336,41.45,0.04%,Premium
10/16/2013,41.5865,41.61,0.06%,Premium
10/15/2013,41.4962,41.44,-0.14%,Discount
10/14/2013,41.5121,41.52,0.02%,Premium
10/11/2013,41.5158,41.49,-0.06%,Discount
10/10/2013,41.4784,41.48,0.00%,Premium
10/09/2013,41.277,41.29,0.03%,Premium
10/08/2013,41.3795,41.39,0.03%,Premium
10/07/2013,41.3727,41.38,0.02%,Premium
10/04/2013,41.508,41.535,0.07%,Premium
10/03/2013,41.5343,41.525,-0.02%,Discount
10/02/2013,41.5785,41.58,0.00%,Premium
10/01/2013,41.5169,41.485,-0.08%,Discount
09/30/2013,41.4958,41.495,0.00%,Discount
09/27/2013,41.6707,41.66,-0.03%,Discount
09/26/2013,41.6531,41.655,0.01%,Premium
09/25/2013,41.6043,41.6,-0.01%,Discount
09/24/2013,41.507,41.525,0.04%,Premium
09/23/2013,41.5296,41.545,0.04%,Premium
09/20/2013,41.6563,41.685,0.07%,Premium
09/19/2013,41.8742,41.855,-0.05%,Discount
09/18/2013,41.7362,41.825,0.21%,Premium
09/17/2013,41.5578,41.535,-0.06%,Discount
09/16/2013,41.6649,41.69,0.06%,Premium
09/13/2013,41.8115,41.91,0.24%,Premium
09/12/2013,41.9171,41.965,0.11%,Premium
09/11/2013,41.9593,41.98,0.05%,Premium
09/10/2013,41.9744,41.98,0.01%,Premium
09/09/2013,42.0508,42.05,0.00%,Discount
09/06/2013,42.1501,42.165,0.04%,Premium
09/05/2013,42.0343,42.065,0.07%,Premium
09/04/2013,41.963,42.03,0.16%,Premium
09/03/2013,42.1373,42.185,0.11%,Premium
08/30/2013,41.9209,41.98,0.14%,Premium
08/29/2013,41.9169,41.94,0.06%,Premium
08/28/2013,41.9418,41.945,0.01%,Premium
08/27/2013,41.7878,41.82,0.08%,Premium
08/26/2013,41.6965,41.705,0.02%,Premium
08/23/2013,41.9746,42.0,0.06%,Premium
08/22/2013,42.096,42.115,0.05%,Premium
08/21/2013,41.9547,41.99,0.08%,Premium
08/20/2013,42.0011,42.05,0.12%,Premium
08/19/2013,41.9758,41.99,0.03%,Premium
08/16/2013,42.1133,42.14,0.06%,Premium
08/15/2013,42.0493,42.035,-0.03%,Discount
08/14/2013,42.1993,42.215,0.04%,Premium
08/13/2013,42.3094,42.3,-0.02%,Discount
08/12/2013,42.05,42.075,0.06%,Premium
08/09/2013,42.1955,42.215,0.05%,Premium
08/08/2013,42.0935,42.155,0.15%,Premium
08/07/2013,42.3426,42.365,0.05%,Premium
08/06/2013,42.4785,42.535,0.13%,Premium
08/05/2013,42.506,42.515,0.02%,Premium
08/02/2013,42.4515,42.505,0.13%,Premium
08/01/2013,42.5516,42.565,0.03%,Premium
07/31/2013,42.2914,42.28,-0.03%,Discount
07/30/2013,42.2781,42.265,-0.03%,Discount
07/29/2013,42.2245,42.225,0.00%,Premium
07/26/2013,42.1629,42.12,-0.10%,Discount
07/25/2013,42.1904,42.145,-0.11%,Discount
07/24/2013,42.1939,42.17,-0.06%,Discount
07/23/2013,42.0349,42.0,-0.08%,Discount
07/22/2013,41.9325,41.935,0.01%,Premium
07/19/2013,42.1858,42.19,0.01%,Premium
07/18/2013,42.2785,42.305,0.06%,Premium
07/17/2013,42.2044,42.2,-0.01%,Discount
07/16/2013,42.0478,42.03,-0.04%,Discount
07/15/2013,42.2706,42.28,0.02%,Premium
07/12/2013,42.2708,42.28,0.02%,Premium
07/11/2013,41.9571,41.98,0.06%,Premium
07/10/2013,42.4309,42.47,0.09%,Premium
07/09/2013,42.4272,42.435,0.02%,Premium
07/08/2013,42.4204,42.43,0.02%,Premium
07/05/2013,42.7537,42.71,-0.10%,Discount
07/03/2013,42.0024,42.11,0.26%,Premium
07/02/2013,42.0239,42.055,0.07%,Premium
07/01/2013,41.8764,41.89,0.03%,Premium
06/28/2013,41.8785,41.91,0.08%,Premium
06/27/2013,41.6555,41.725,0.17%,Premium
06/26/2013,41.5701,41.64,0.17%,Premium
06/25/2013,41.4464,41.49,0.11%,Premium
06/24/2013,41.3911,41.43,0.09%,Premium
06/21/2013,41.2075,41.28,0.18%,Premium
06/20/2013,41.1057,41.11,0.01%,Premium
06/19/2013,40.36,40.595,0.58%,Premium
06/18/2013,40.3926,40.4,0.02%,Premium
06/17/2013,40.3697,40.31,-0.15%,Discount
06/14/2013,40.3672,40.375,0.02%,Premium
06/13/2013,40.3466,40.36,0.03%,Premium
06/12/2013,40.4122,40.48,0.17%,Premium
06/11/2013,40.4798,40.42,-0.15%,Discount
06/10/2013,40.6174,40.605,-0.03%,Discount
06/07/2013,40.4284,40.47,0.10%,Premium
06/06/2013,40.3712,40.285,-0.21%,Discount
06/05/2013,40.5527,40.55,-0.01%,Discount
06/04/2013,40.5501,40.545,-0.01%,Discount
06/03/2013,40.4868,40.565,0.19%,Premium
05/31/2013,40.7871,40.815,0.07%,Premium
05/30/2013,40.9086,40.91,0.00%,Premium
05/29/2013,40.9026,40.92,0.04%,Premium
05/28/2013,40.9878,40.945,-0.11%,Discount
05/24/2013,41.1372,41.18,0.10%,Premium
05/23/2013,41.1051,41.125,0.05%,Premium
05/22/2013,41.1623,41.145,-0.04%,Discount
05/21/2013,41.3116,41.345,0.08%,Premium
05/20/2013,41.2415,41.19,-0.13%,Discount
05/17/2013,41.2921,41.33,0.09%,Premium
05/16/2013,41.307,41.305,-0.01%,Discount
05/15/2013,41.3319,41.335,0.01%,Premium
05/14/2013,41.1744,41.17,-0.01%,Discount
05/13/2013,41.0527,41.075,0.05%,Premium
05/10/2013,41.1948,41.17,-0.06%,Discount
05/09/2013,41.0473,41.175,0.31%,Premium
05/08/2013,41.2211,41.265,0.11%,Premium
05/07/2013,41.2245,41.24,0.04%,Premium
05/06/2013,41.3077,41.33,0.05%,Premium
05/03/2013,41.1979,41.22,0.05%,Premium
05/02/2013,41.3259,41.385,0.14%,Premium
05/01/2013,41.6444,41.64,-0.01%,Discount
04/30/2013,41.4026,41.42,0.04%,Premium
04/29/2013,41.5379,41.55,0.03%,Premium
04/26/2013,41.6313,41.675,0.11%,Premium
04/25/2013,41.6453,41.63,-0.04%,Discount
04/24/2013,41.751,41.765,0.03%,Premium
04/23/2013,41.7537,41.76,0.02%,Premium
04/22/2013,41.6384,41.665,0.06%,Premium
04/19/2013,41.5926,41.61,0.04%,Premium
04/18/2013,41.512,41.56,0.12%,Premium
04/17/2013,41.3652,41.445,0.19%,Premium
04/16/2013,41.3075,41.38,0.18%,Premium
04/15/2013,41.5615,41.505,-0.14%,Discount
04/12/2013,41.3765,41.38,0.01%,Premium
04/11/2013,41.3494,41.365,0.04%,Premium
04/10/2013,41.4589,41.45,-0.02%,Discount
04/09/2013,41.3545,41.345,-0.02%,Discount
04/08/2013,41.489,41.51,0.05%,Premium
04/05/2013,41.4298,41.43,0.00%,Premium
04/04/2013,41.3831,41.375,-0.02%,Discount
04/03/2013,41.2308,41.215,-0.04%,Discount
04/02/2013,41.4406,41.46,0.05%,Premium
04/01/2013,41.3855,41.43,0.11%,Premium
03/28/2013,41.2611,41.29,0.07%,Premium
03/27/2013,41.0067,41.03,0.06%,Premium
03/26/2013,41.0149,41.025,0.03%,Premium
03/25/2013,40.9849,40.96,-0.06%,Discount
03/22/2013,40.861,40.85,-0.03%,Discount
03/21/2013,40.8642,40.855,-0.02%,Discount
03/20/2013,40.9966,41.04,0.11%,Premium
03/19/2013,41.0184,41.05,0.08%,Premium
03/18/2013,41.1457,41.145,0.00%,Discount
03/15/2013,41.0292,41.055,0.06%,Premium
03/14/2013,41.0634,41.02,-0.11%,Discount
03/13/2013,41.1524,41.135,-0.04%,Discount
03/12/2013,41.0709,41.06,-0.03%,Discount
03/11/2013,41.1181,41.11,-0.02%,Discount
03/08/2013,41.1959,41.16,-0.09%,Discount
03/07/2013,41.032,41.035,0.01%,Premium
03/06/2013,41.1137,41.11,-0.01%,Discount
03/05/2013,40.977,40.98,0.01%,Premium
03/04/2013,40.908,40.895,-0.03%,Discount
03/01/2013,40.9873,40.99,0.01%,Premium
02/28/2013,40.8826,40.925,0.10%,Premium
02/27/2013,40.9667,41.035,0.17%,Premium
02/26/2013,40.9538,40.985,0.08%,Premium
02/25/2013,41.197,40.985,-0.52%,Discount
02/22/2013,41.2753,41.27,-0.01%,Discount
02/21/2013,41.2204,41.255,0.08%,Premium
02/20/2013,41.4196,41.39,-0.07%,Discount
02/19/2013,41.554,41.555,0.00%,Premium
02/15/2013,41.5996,41.6,0.00%,Premium
02/14/2013,41.6052,41.59,-0.04%,Discount
02/13/2013,41.5498,41.565,0.04%,Premium
02/12/2013,41.5256,41.495,-0.07%,Discount
02/11/2013,41.3907,41.38,-0.03%,Discount
02/08/2013,41.2343,41.175,-0.14%,Discount
02/07/2013,41.1502,41.125,-0.06%,Discount
02/06/2013,41.1309,41.12,-0.03%,Discount
02/05/2013,41.137,41.085,-0.13%,Discount
02/04/2013,41.0287,40.93,-0.24%,Discount
02/01/2013,41.203,41.2,-0.01%,Discount
01/31/2013,40.9783,40.99,0.03%,Premium
01/30/2013,40.9343,40.935,0.00%,Premium
01/29/2013,40.9403,40.895,-0.11%,Discount
01/28/2013,40.8072,40.755,-0.13%,Discount
01/25/2013,40.7066,40.695,-0.03%,Discount
01/24/2013,40.6369,40.635,-0.01%,Discount
01/23/2013,40.3854,40.385,0.00%,Discount
01/22/2013,40.4105,40.385,-0.06%,Discount
01/18/2013,40.3863,40.365,-0.05%,Discount
01/17/2013,40.4307,40.415,-0.04%,Discount
01/16/2013,40.2715,40.24,-0.08%,Discount
01/15/2013,40.3034,40.3,-0.01%,Discount
01/14/2013,40.5377,40.51,-0.07%,Discount
01/11/2013,40.6414,40.59,-0.13%,Discount
01/10/2013,40.7423,40.705,-0.09%,Discount
01/09/2013,40.6487,40.61,-0.10%,Discount
01/08/2013,40.6087,40.575,-0.08%,Discount
01/07/2013,40.6349,40.63,-0.01%,Discount
01/04/2013,40.6524,40.665,0.03%,Premium
01/03/2013,40.5829,40.595,0.03%,Premium
01/02/2013,40.598,40.58,-0.04%,Discount
12/31/2012,40.3592,40.32,-0.10%,Discount
12/28/2012,40.322,40.335,0.03%,Premium
12/27/2012,40.3587,40.345,-0.03%,Discount
12/26/2012,40.3238,40.315,-0.02%,Discount
12/24/2012,40.0038,39.985,-0.05%,Discount
12/21/2012,40.0628,40.05,-0.03%,Discount
12/20/2012,40.2126,40.185,-0.07%,Discount
12/19/2012,40.1555,40.14,-0.04%,Discount
12/18/2012,39.998,39.985,-0.03%,Discount
12/17/2012,39.8908,39.91,0.05%,Premium
12/14/2012,39.8986,39.895,-0.01%,Discount
12/13/2012,39.8364,39.82,-0.04%,Discount
12/12/2012,39.956,39.925,-0.08%,Discount
12/11/2012,39.7554,39.765,0.02%,Premium
12/10/2012,39.7027,39.69,-0.03%,Discount
12/07/2012,39.6572,39.635,-0.06%,Discount
12/06/2012,39.7276,39.695,-0.08%,Discount
12/05/2012,39.9131,39.915,0.01%,Premium
12/04/2012,39.9026,39.895,-0.02%,Discount
12/03/2012,40.0253,40.005,-0.05%,Discount
11/30/2012,40.0152,40.055,0.10%,Premium
11/29/2012,40.0524,40.015,-0.09%,Discount
11/28/2012,40.1138,40.135,0.05%,Premium
11/27/2012,40.2546,40.22,-0.09%,Discount
11/26/2012,40.3783,40.335,-0.11%,Discount
11/23/2012,40.5376,40.525,-0.03%,Discount
11/21/2012,40.3947,40.39,-0.01%,Discount
11/20/2012,40.2427,40.205,-0.09%,Discount
11/19/2012,40.1511,40.11,-0.10%,Discount
11/16/2012,40.2061,40.185,-0.05%,Discount
11/15/2012,40.1384,40.11,-0.07%,Discount
11/14/2012,40.0954,40.04,-0.14%,Discount
11/13/2012,40.0466,40.045,0.00%,Discount
11/12/2012,39.9439,39.925,-0.05%,Discount
11/09/2012,39.7993,39.795,-0.01%,Discount
11/08/2012,39.808,39.73,-0.20%,Discount
11/07/2012,39.8008,39.8,0.00%,Discount
11/06/2012,39.8852,39.88,-0.01%,Discount
11/05/2012,39.7897,39.765,-0.06%,Discount
11/02/2012,39.7995,39.79,-0.02%,Discount
11/01/2012,39.8867,39.87,-0.04%,Discount
10/31/2012,39.912,39.875,-0.09%,Discount
10/30/2012,39.9678,39.95,-0.05%,Discount
10/29/2012,39.9686,39.95,-0.05%,Discount
10/26/2012,39.9709,39.95,-0.05%,Discount
10/25/2012,39.9575,39.905,-0.13%,Discount
10/24/2012,39.8616,39.85,-0.03%,Discount
10/23/2012,39.9753,39.97,-0.01%,Discount
10/22/2012,40.1019,40.105,0.01%,Premium
10/19/2012,40.3014,40.28,-0.05%,Discount
10/18/2012,40.5256,40.5,-0.06%,Discount
10/17/2012,40.6895,40.645,-0.11%,Discount
10/16/2012,40.6569,40.655,-0.01%,Discount
10/15/2012,40.6043,40.595,-0.02%,Discount
10/12/2012,40.6686,40.635,-0.08%,Discount
10/11/2012,40.634,40.615,-0.05%,Discount
10/10/2012,40.6076,40.605,-0.01%,Discount
10/09/2012,40.6374,40.63,-0.02%,Discount
10/08/2012,40.5224,40.535,0.03%,Premium
10/05/2012,40.5948,40.56,-0.09%,Discount
10/04/2012,40.6922,40.665,-0.07%,Discount
10/03/2012,40.3848,40.36,-0.06%,Discount
10/02/2012,40.6857,40.65,-0.09%,Discount
10/01/2012,40.6853,40.665,-0.05%,Discount
09/28/2012,40.5686,40.445,-0.31%,Discount
09/27/2012,40.4149,40.42,0.01%,Premium
09/26/2012,40.4011,40.395,-0.02%,Discount
09/25/2012,40.4979,40.475,-0.06%,Discount
09/24/2012,40.5035,40.48,-0.06%,Discount
09/21/2012,40.5271,40.565,0.09%,Premium
09/20/2012,40.5611,40.55,-0.03%,Discount
09/19/2012,40.5089,40.47,-0.10%,Discount
09/18/2012,40.5867,40.58,-0.02%,Discount
09/17/2012,40.6756,40.63,-0.11%,Discount
09/14/2012,40.9736,40.965,-0.02%,Discount
09/13/2012,41.1269,41.07,-0.14%,Discount
09/12/2012,40.9894,40.965,-0.06%,Discount
09/11/2012,41.0709,41.05,-0.05%,Discount
09/10/2012,41.1884,41.175,-0.03%,Discount
09/07/2012,41.4179,41.355,-0.15%,Discount
09/06/2012,41.3705,41.355,-0.04%,Discount
09/05/2012,41.3283,41.33,0.00%,Premium
09/04/2012,41.401,41.4,0.00%,Discount
08/31/2012,41.469,41.45,-0.05%,Discount
08/30/2012,41.3947,41.4,0.01%,Premium
08/29/2012,41.345,41.35,0.01%,Premium
08/28/2012,41.2369,41.23,-0.02%,Discount
08/27/2012,41.2022,41.215,0.03%,Premium
08/24/2012,41.279,41.26,-0.05%,Discount
08/23/2012,41.3511,41.335,-0.04%,Discount
08/22/2012,41.4893,41.52,0.07%,Premium
08/21/2012,41.4669,41.495,0.07%,Premium
08/20/2012,41.4805,41.465,-0.04%,Discount
08/17/2012,41.3497,41.36,0.03%,Premium
08/16/2012,41.326,41.295,-0.08%,Discount
08/15/2012,41.3998,41.395,-0.01%,Discount
08/14/2012,41.3179,41.365,0.11%,Premium
08/13/2012,41.3465,41.34,-0.02%,Discount
08/10/2012,41.4688,41.45,-0.05%,Discount
08/09/2012,41.5138,41.63,0.28%,Premium
08/08/2012,41.4103,41.39,-0.05%,Discount
